Is fork;Commits behind;Commits ahead;Pull requests external
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;18;0;0
True;19;0;0
True;21;0;0
True;21;0;0
True;21;0;0
True;21;0;0
True;26;0;0
True;26;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;15;1;1
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;3;1
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;1;0
True;27;0;0
True;27;0;0
True;27;0;0
True;27;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;43;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;34;0;1
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;15;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;195;0;0
True;35;0;0
True;134;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;51;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;35;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;1;0
True;43;0;0
True;12;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;27;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;141;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;1;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;42;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;15;1;1
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;42;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;12;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;217;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;43;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;120;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;0;0;18
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;12;1;1
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;120;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;76;2;0
True;4;1;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;0;0
True;51;9;0
True;51;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;97;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;51;1;1
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;109;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;120;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;154;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;4;1;1
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;141;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;1;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;44;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;76;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;0;0;1
True;97;0;0
True;97;0;0
True;97;3;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;1
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;96;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;76;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;18;1;1
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;120;0;0
True;97;0;0
True;97;0;0
True;35;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;97;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;76;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;105;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;18;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;106;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;76;8;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;107;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;108;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;109;0;0
True;112;0;0
True;112;0;0
True;112;0;0
True;112;0;0
True;112;0;0
True;112;0;0
True;112;0;0
True;112;0;0
True;112;0;0
True;112;0;0
True;112;0;0
True;112;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;0;0;1
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;120;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;120;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;120;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;118;0;0
True;51;1;1
True;120;0;0
True;120;0;0
True;120;0;0
True;198;0;0
True;120;0;0
True;120;0;0
True;120;2;1
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;43;1;1
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;97;3;3
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;120;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;121;0;0
True;123;0;0
True;123;0;0
True;123;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;132;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;0;0;6
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;134;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;141;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;135;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;154;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;1;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;153;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
True;156;0;0
